Sample, clk, data, rst
68293559, 0, 1, 1
68293583, 1, 1, 1
68293608, 0, 1, 1
68293642, 1, 1, 1
68293667, 0, 1, 1
68293706, 0, 0, 1
68293730, 1, 0, 1
68293755, 0, 0, 1
68293788, 1, 0, 1
68293813, 0, 0, 1
68293846, 1, 0, 1
68293871, 0, 0, 1
68293904, 1, 0, 1
68293929, 0, 0, 1
68293962, 1, 0, 1
68293987, 0, 0, 1
68294019, 1, 0, 1
68294044, 0, 0, 1
68294077, 1, 0, 1
68294102, 0, 0, 1
68294135, 1, 0, 1
68294160, 0, 0, 1
68294170, 0, 0, 0
68294196, 1, 0, 0
68294222, 0, 1, 0
68294263, 1, 1, 0
68294294, 0, 1, 0
68294321, 1, 1, 0
68294352, 0, 1, 0
68294379, 1, 1, 0
68294410, 0, 1, 0
68294437, 1, 1, 0
68294468, 0, 1, 0
68294496, 1, 1, 0
68294527, 0, 1, 0
68294554, 1, 1, 0
68294585, 0, 1, 0
68294612, 1, 1, 0
68294643, 0, 1, 0
68294670, 1, 1, 0
68294701, 0, 1, 0
68294735, 1, 1, 0
68294766, 0, 1, 0
68294813, 1, 1, 0
68294844, 0, 1, 0
68294871, 1, 1, 0
68294902, 0, 1, 0
68294929, 1, 1, 0
68294960, 0, 1, 0
68294987, 1, 1, 0
68295018, 0, 1, 0
68295045, 1, 1, 0
68295076, 0, 1, 0
68295103, 1, 1, 0
68295134, 0, 1, 0
68295161, 1, 1, 0
68295192, 0, 1, 0
68295220, 1, 1, 0
68295251, 0, 1, 0
68295285, 1, 1, 0
68295316, 0, 1, 0
68295362, 1, 1, 0
68295393, 0, 1, 0
68295420, 1, 1, 0
68295452, 0, 1, 0
68295479, 1, 1, 0
68295510, 0, 1, 0
68295537, 1, 1, 0
68295568, 0, 1, 0
68295595, 1, 1, 0
68295626, 0, 1, 0
68295653, 1, 1, 0
68295684, 0, 1, 0
68295711, 1, 1, 0
68295742, 0, 1, 0
68295769, 1, 1, 0
68295800, 0, 1, 0
68295835, 1, 1, 0
68295865, 0, 1, 0
68295912, 1, 1, 0
68295943, 0, 1, 0
68295970, 1, 1, 0
68296001, 0, 1, 0
68296028, 1, 1, 0
68296059, 0, 1, 0
68296086, 1, 1, 0
68296117, 0, 1, 0
68296145, 1, 1, 0
68296175, 0, 1, 0
68296203, 1, 1, 0
68296234, 0, 1, 0
68296261, 1, 1, 0
68296292, 0, 1, 0
68296319, 1, 1, 0
68296350, 0, 1, 0
68296384, 1, 1, 0
68296415, 0, 1, 0
68296462, 1, 1, 0
68296492, 0, 1, 0
68296520, 1, 1, 0
68296551, 0, 1, 0
68296578, 1, 1, 0
68296609, 0, 1, 0
68296636, 1, 1, 0
68296667, 0, 1, 0
68296694, 1, 1, 0
68296725, 0, 1, 0
68296752, 1, 1, 0
68296783, 0, 1, 0
68296810, 1, 1, 0
68296841, 0, 1, 0
68296869, 1, 1, 0
68296900, 0, 1, 0
68296934, 1, 1, 0
68296965, 0, 1, 0
68297011, 1, 1, 0
68297042, 0, 1, 0
68297070, 1, 1, 0
68297101, 0, 1, 0
68297128, 1, 1, 0
68297159, 0, 1, 0
68297186, 1, 1, 0
68297217, 0, 1, 0
68297244, 1, 1, 0
68297275, 0, 1, 0
68297302, 1, 1, 0
68297333, 0, 1, 0
68297360, 1, 1, 0
68297391, 0, 1, 0
68297419, 1, 1, 0
68297450, 0, 1, 0
68297484, 1, 1, 0
68297515, 0, 1, 0
68297561, 1, 1, 0
68297592, 0, 1, 0
68297619, 1, 1, 0
68297650, 0, 1, 0
68297678, 1, 1, 0
68297709, 0, 1, 0
68297736, 1, 1, 0
68297767, 0, 1, 0
68297794, 1, 1, 0
68297825, 0, 1, 0
68297852, 1, 1, 0
68297883, 0, 1, 0
68297910, 1, 1, 0
68297941, 0, 1, 0
68297969, 1, 1, 0
68298000, 0, 1, 0
68298034, 1, 1, 0
68298065, 0, 1, 0
68298111, 1, 1, 0
68298142, 0, 1, 0
68298170, 1, 1, 0
68298201, 0, 1, 0
68298228, 1, 1, 0
68298259, 0, 1, 0
68298286, 1, 1, 0
68298317, 0, 1, 0
68298344, 1, 1, 0
68298375, 0, 1, 0
68298402, 1, 1, 0
68298433, 0, 1, 0
68298460, 1, 1, 0
68298491, 0, 1, 0
68298518, 1, 1, 0
68298549, 0, 1, 0
68298584, 1, 1, 0
68298614, 0, 1, 0
68298661, 1, 1, 0
68298692, 0, 1, 0
68298719, 1, 1, 0
68298750, 0, 1, 0
68298777, 1, 1, 0
68298808, 0, 1, 0
68298835, 1, 1, 0
68298866, 0, 1, 0
68298894, 1, 1, 0
68298924, 0, 1, 0
68298952, 1, 1, 0
68298983, 0, 1, 0
68299010, 1, 1, 0
68299041, 0, 1, 0
68299068, 1, 1, 0
68299099, 0, 1, 0
68299133, 1, 1, 0
68299164, 0, 1, 0
68299211, 1, 1, 0
68299241, 0, 1, 0
68299269, 1, 1, 0
68299300, 0, 1, 0
68299327, 1, 1, 0
68299358, 0, 1, 0
68299385, 1, 1, 0
68299416, 0, 1, 0
68299443, 1, 1, 0
68299474, 0, 1, 0
68299501, 1, 1, 0
68299532, 0, 1, 0
68299559, 1, 1, 0
68299590, 0, 1, 0
68299618, 1, 1, 0
68299649, 0, 1, 0
68299683, 1, 1, 0
68299714, 0, 1, 0
68299760, 1, 1, 0
68299791, 0, 1, 0
68299818, 1, 1, 0
68299849, 0, 1, 0
68299876, 1, 1, 0
68299907, 0, 1, 0
68299934, 1, 1, 0
68299965, 0, 1, 0
68299993, 1, 1, 0
68300024, 0, 1, 0
68300051, 1, 1, 0
68300082, 0, 1, 0
68300109, 1, 1, 0
68300140, 0, 1, 0
68300167, 1, 1, 0
68300198, 0, 1, 0
68300232, 1, 1, 0
68300263, 0, 1, 0
68300310, 1, 1, 0
68300340, 0, 1, 0
68300368, 1, 1, 0
68300399, 0, 1, 0
68300426, 1, 1, 0
68300457, 0, 1, 0
68300484, 1, 1, 0
68300515, 0, 1, 0
68300542, 1, 1, 0
68300573, 0, 1, 0
68300600, 1, 1, 0
68300631, 0, 1, 0
68300659, 1, 1, 0
68300689, 0, 1, 0
68300717, 1, 1, 0
68300748, 0, 1, 0
68300782, 1, 1, 0
68300813, 0, 1, 0
68300860, 1, 1, 0
68300890, 0, 1, 0
68300918, 1, 1, 0
68300949, 0, 1, 0
68300976, 1, 1, 0
68301007, 0, 1, 0
68301034, 1, 1, 0
68301065, 0, 1, 0
68301092, 1, 1, 0
68301123, 0, 1, 0
68301151, 1, 1, 0
68301182, 0, 1, 0
68301209, 1, 1, 0
68301240, 0, 1, 0
68301267, 1, 1, 0
68301298, 0, 1, 0
68301332, 1, 1, 0
68301363, 0, 1, 0
68301410, 1, 1, 0
68301441, 0, 1, 0
68301468, 1, 1, 0
68301499, 0, 1, 0
68301526, 1, 1, 0
68301557, 0, 1, 0
68301584, 1, 1, 0
68301615, 0, 1, 0
68301642, 1, 1, 0
68301673, 0, 1, 0
68301701, 1, 1, 0
68301732, 0, 1, 0
68301759, 1, 1, 0
68301790, 0, 1, 0
68301817, 1, 1, 0
68301848, 0, 1, 0
68301882, 1, 1, 0
68301913, 0, 1, 0
68301960, 1, 1, 0
68301991, 0, 1, 0
68302018, 1, 1, 0
68302049, 0, 1, 0
68302076, 1, 1, 0
68302107, 0, 1, 0
68302134, 1, 1, 0
68302165, 0, 1, 0
68302192, 1, 1, 0
68302223, 0, 1, 0
68302250, 1, 1, 0
68302281, 0, 1, 0
68302308, 1, 1, 0
68302339, 0, 1, 0
68302367, 1, 1, 0
68302397, 0, 1, 0
68302432, 1, 1, 0
68302463, 0, 1, 0
68302509, 1, 1, 0
68302540, 0, 1, 0
68302567, 1, 1, 0
68302598, 0, 1, 0
68302625, 1, 1, 0
68302656, 0, 1, 0
68302684, 1, 1, 0
68302715, 0, 1, 0
68302742, 1, 1, 0
68302773, 0, 1, 0
68302800, 1, 1, 0
68302831, 0, 1, 0
68302858, 1, 1, 0
68302889, 0, 1, 0
68302916, 1, 1, 0
68302947, 0, 1, 0
68302982, 1, 1, 0
68303012, 0, 1, 0
68303059, 1, 1, 0
68303090, 0, 1, 0
68303117, 1, 1, 0
68303148, 0, 1, 0
68303176, 1, 1, 0
68303207, 0, 1, 0
68303234, 1, 1, 0
68303265, 0, 1, 0
68303292, 1, 1, 0
68303323, 0, 1, 0
68303350, 1, 1, 0
68303381, 0, 1, 0
68303408, 1, 1, 0
68303439, 0, 1, 0
68303466, 1, 1, 0
68303497, 0, 1, 0
68303531, 1, 1, 0
68303562, 0, 1, 0
68303609, 1, 1, 0
68303640, 0, 1, 0
68303667, 1, 1, 0
68303698, 0, 1, 0
68303725, 1, 1, 0
68303756, 0, 1, 0
68303783, 1, 1, 0
68303814, 0, 1, 0
68303841, 1, 1, 0
68303872, 0, 1, 0
68303900, 1, 1, 0
68303930, 0, 1, 0
68303958, 1, 1, 0
68303988, 0, 1, 0
68304016, 1, 1, 0
68304047, 0, 1, 0
68304081, 1, 1, 0
68304112, 0, 1, 0
68304158, 1, 1, 0
68304189, 0, 1, 0
68304216, 1, 1, 0
68304247, 0, 1, 0
68304275, 1, 1, 0
68304306, 0, 1, 0
68304333, 1, 1, 0
68304364, 0, 1, 0
68304391, 1, 1, 0
68304422, 0, 1, 0
68304449, 1, 1, 0
68304480, 0, 1, 0
68304507, 1, 1, 0
68304538, 0, 1, 0
68304565, 1, 1, 0
68304596, 0, 1, 0
68304631, 1, 1, 0
68304662, 0, 1, 0
68304708, 1, 1, 0
68304739, 0, 1, 0
68304766, 1, 1, 0
68304797, 0, 1, 0
68304824, 1, 1, 0
68304855, 0, 1, 0
68304883, 1, 1, 0
68304913, 0, 1, 0
68304941, 1, 1, 0
68304972, 0, 1, 0
68304999, 1, 1, 0
68305030, 0, 1, 0
68305057, 1, 1, 0
68305088, 0, 1, 0
68305115, 1, 1, 0
68305146, 0, 1, 0
68305181, 1, 1, 0
68305211, 0, 1, 0
68305258, 1, 1, 0
68305289, 0, 1, 0
68305316, 1, 1, 0
68305347, 0, 1, 0
68305374, 1, 1, 0
68305405, 0, 1, 0
68305433, 1, 1, 0
68305463, 0, 1, 0
68305491, 1, 1, 0
68305522, 0, 1, 0
68305549, 1, 1, 0
68305580, 0, 1, 0
68305607, 1, 1, 0
68305638, 0, 1, 0
68305665, 1, 1, 0
68305696, 0, 1, 0
68305730, 1, 1, 0
68305761, 0, 1, 0
68305808, 1, 1, 0
68305839, 0, 1, 0
68305866, 1, 1, 0
68305897, 0, 1, 0
68305924, 1, 1, 0
68305955, 0, 1, 0
68305982, 1, 1, 0
68306013, 0, 1, 0
68306040, 1, 1, 0
68306071, 0, 1, 0
68306098, 1, 1, 0
68306129, 0, 1, 0
68306157, 1, 1, 0
68306188, 0, 1, 0
68306215, 1, 1, 0
68306246, 0, 1, 0
68306280, 1, 1, 0
68306311, 0, 1, 0
68306357, 1, 1, 0
68306388, 0, 1, 0
68306416, 1, 1, 0
68306446, 0, 1, 0
68306474, 1, 1, 0
68306505, 0, 1, 0
68306532, 1, 1, 0
68306563, 0, 1, 0
68306590, 1, 1, 0
68306621, 0, 1, 0
68306648, 1, 1, 0
68306679, 0, 1, 0
68306706, 1, 1, 0
68306737, 0, 1, 0
68306765, 1, 1, 0
68306796, 0, 1, 0
68306830, 1, 1, 0
68306861, 0, 1, 0
68306907, 1, 1, 0
68306938, 0, 1, 0
68306965, 1, 1, 0
68306996, 0, 1, 0
68307023, 1, 1, 0
68307054, 0, 1, 0
68307082, 1, 1, 0
68307113, 0, 1, 0
68307140, 1, 1, 0
68307171, 0, 1, 0
68307198, 1, 1, 0
68307229, 0, 1, 0
68307256, 1, 1, 0
68307287, 0, 1, 0
68307314, 1, 1, 0
68307345, 0, 1, 0
68307380, 1, 1, 0
68307410, 0, 1, 0
68307457, 1, 1, 0
68307488, 0, 1, 0
68307515, 1, 1, 0
68307546, 0, 1, 0
68307573, 1, 1, 0
68307604, 0, 1, 0
68307631, 1, 1, 0
68307662, 0, 1, 0
68307690, 1, 1, 0
68307721, 0, 1, 0
68307748, 1, 1, 0
68307779, 0, 1, 0
68307806, 1, 1, 0
68307837, 0, 1, 0
68307864, 1, 1, 0
68307895, 0, 1, 0
68307929, 1, 1, 0
68307960, 0, 1, 0
68308007, 1, 1, 0
68308038, 0, 1, 0
68308065, 1, 1, 0
68308096, 0, 1, 0
68308123, 1, 1, 0
68308154, 0, 1, 0
68308181, 1, 1, 0
68308212, 0, 1, 0
68308239, 1, 1, 0
68308270, 0, 1, 0
68308297, 1, 1, 0
68308328, 0, 1, 0
68308356, 1, 1, 0
68308387, 0, 1, 0
68308414, 1, 1, 0
68308445, 0, 1, 0
68308479, 1, 1, 0
68308510, 0, 1, 0
68308557, 1, 1, 0
68308588, 0, 1, 0
68308615, 1, 1, 0
68308646, 0, 1, 0
68308673, 1, 1, 0
68308704, 0, 1, 0
68308731, 1, 1, 0
68308762, 0, 1, 0
68308789, 1, 1, 0
68308820, 0, 1, 0
68308847, 1, 1, 0
68308878, 0, 1, 0
68308905, 1, 1, 0
68308936, 0, 1, 0
68308963, 1, 1, 0
68308994, 0, 1, 0
68309029, 1, 1, 0
68309059, 0, 1, 0
68309106, 1, 1, 0
68309137, 0, 1, 0
68309164, 1, 1, 0
68309195, 0, 1, 0
68309222, 1, 1, 0
68309253, 0, 1, 0
68309281, 1, 1, 0
68309312, 0, 1, 0
68309339, 1, 1, 0
68309370, 0, 1, 0
68309397, 1, 1, 0
68309428, 0, 1, 0
68309455, 1, 1, 0
68309486, 0, 1, 0
68309513, 1, 1, 0
68309544, 0, 1, 0
68309578, 1, 1, 0
68309609, 0, 1, 0
68309656, 1, 1, 0
68309687, 0, 1, 0
68309714, 1, 1, 0
68309745, 0, 1, 0
68309772, 1, 1, 0
68309803, 0, 1, 0
68309830, 1, 1, 0
68309861, 0, 1, 0
68309888, 1, 1, 0
68309919, 0, 1, 0
68309946, 1, 1, 0
68309977, 0, 1, 0
68310005, 1, 1, 0
68310035, 0, 1, 0
68310063, 1, 1, 0
68310093, 0, 1, 0
68310128, 1, 1, 0
68310159, 0, 1, 0
68310205, 1, 1, 0
68310236, 0, 1, 0
68310263, 1, 1, 0
68310294, 0, 1, 0
68310321, 1, 1, 0
68310352, 0, 1, 0
68310379, 1, 1, 0
68310410, 0, 1, 0
68310438, 1, 1, 0
68310469, 0, 1, 0
68310496, 1, 1, 0
68310527, 0, 1, 0
68310554, 1, 1, 0
68310585, 0, 1, 0
68310612, 1, 1, 0
68310643, 0, 1, 0
68310677, 1, 1, 0
68310708, 0, 1, 0
68310755, 1, 1, 0
68310786, 0, 1, 0
68310813, 1, 1, 0
68310844, 0, 1, 0
68310871, 1, 1, 0
68310902, 0, 1, 0
68310929, 1, 1, 0
68310960, 0, 1, 0
68310987, 1, 1, 0
68311018, 0, 1, 0
68311046, 1, 1, 0
68311077, 0, 1, 0
68311104, 1, 1, 0
68311135, 0, 1, 0
68311162, 1, 1, 0
68311193, 0, 1, 0
68311227, 1, 1, 0
68311258, 0, 1, 0
68311305, 1, 1, 0
68311336, 0, 1, 0
68311363, 1, 1, 0
68311394, 0, 1, 0
68311421, 1, 1, 0
68311452, 0, 1, 0
68311479, 1, 1, 0
68311510, 0, 1, 0
68311537, 1, 1, 0
68311568, 0, 1, 0
68311595, 1, 1, 0
68311626, 0, 1, 0
68311654, 1, 1, 0
68311685, 0, 1, 0
68311712, 1, 1, 0
68311743, 0, 1, 0
68311777, 1, 1, 0
68311808, 0, 1, 0
68311855, 1, 1, 0
68311886, 0, 1, 0
68311913, 1, 1, 0
68311944, 0, 1, 0
68311971, 1, 1, 0
68312002, 0, 1, 0
68312029, 1, 1, 0
68312060, 0, 1, 0
68312087, 1, 1, 0
68312118, 0, 1, 0
68312145, 1, 1, 0
68312176, 0, 1, 0
68312203, 1, 1, 0
68312234, 0, 1, 0
68312262, 1, 1, 0
68312293, 0, 1, 0
68312327, 1, 1, 0
68312358, 0, 1, 0
68312404, 1, 1, 0
68312435, 0, 1, 0
68312462, 1, 1, 0
68312493, 0, 1, 0
68312521, 1, 1, 0
68312552, 0, 1, 0
68312579, 1, 1, 0
68312610, 0, 1, 0
68312637, 1, 1, 0
68312668, 0, 1, 0
68312695, 1, 1, 0
68312726, 0, 1, 0
68312753, 1, 1, 0
68312784, 0, 1, 0
68312811, 1, 1, 0
68312842, 0, 1, 0
68312877, 1, 1, 0
68312907, 0, 1, 0
68312954, 1, 1, 0
68312985, 0, 1, 0
68313012, 1, 1, 0
68313043, 0, 1, 0
68313070, 1, 1, 0
68313101, 0, 1, 0
68313128, 1, 1, 0
68313159, 0, 1, 0
68313186, 1, 1, 0
68313217, 0, 1, 0
68313244, 1, 1, 0
68313275, 0, 1, 0
68313302, 1, 1, 0
68313333, 0, 1, 0
68313361, 1, 1, 0
68313392, 0, 1, 0
68313426, 1, 1, 0
68313457, 0, 1, 0
68313503, 1, 1, 0
68313534, 0, 1, 0
68313562, 1, 1, 0
68313593, 0, 1, 0
68313620, 1, 1, 0
68313651, 0, 1, 0
68313678, 1, 1, 0
68313709, 0, 1, 0
68313736, 1, 1, 0
68313767, 0, 1, 0
68313794, 1, 1, 0
68313825, 0, 1, 0
68313852, 1, 1, 0
68313883, 0, 1, 0
68313910, 1, 1, 0
68313941, 0, 1, 0
68313975, 1, 1, 0
68314006, 0, 1, 0
68314053, 1, 1, 0
68314084, 0, 1, 0
68314111, 1, 1, 0
68314142, 0, 1, 0
68314169, 1, 1, 0
68314200, 0, 1, 0
68314227, 1, 1, 0
68314258, 0, 1, 0
68314286, 1, 1, 0
68314316, 0, 1, 0
68314344, 1, 1, 0
68314375, 0, 1, 0
68314402, 1, 1, 0
68314433, 0, 1, 0
68314460, 1, 1, 0
68314491, 0, 1, 0
68314525, 1, 1, 0
68314556, 0, 1, 0
68314602, 1, 1, 0
68314633, 0, 1, 0
68314660, 1, 1, 0
68314691, 0, 1, 0
68314719, 1, 1, 0
68314750, 0, 1, 0
68314777, 1, 1, 0
68314808, 0, 1, 0
68314835, 1, 1, 0
68314866, 0, 1, 0
68314893, 1, 1, 0
68314924, 0, 1, 0
68314951, 1, 1, 0
68314982, 0, 1, 0
68315009, 1, 1, 0
68315040, 0, 1, 0
68315074, 1, 1, 0
68315105, 0, 1, 0
68315152, 1, 1, 0
68315183, 0, 1, 0
68315210, 1, 1, 0
68315241, 0, 1, 0
68315268, 1, 1, 0
68315299, 0, 1, 0
68315326, 1, 1, 0
68315357, 0, 1, 0
68315384, 1, 1, 0
68315415, 0, 1, 0
68315442, 1, 1, 0
68315473, 0, 1, 0
68315501, 1, 1, 0
68315531, 0, 1, 0
68315559, 1, 1, 0
68315590, 0, 1, 0
68315624, 1, 1, 0
68315655, 0, 1, 0
68315701, 1, 1, 0
68315732, 0, 1, 0
68315759, 1, 1, 0
68315790, 0, 1, 0
68315817, 1, 1, 0
68315848, 0, 1, 0
68315875, 1, 1, 0
68315906, 0, 1, 0
68315934, 1, 1, 0
68315965, 0, 1, 0
68315992, 1, 1, 0
68316023, 0, 1, 0
68316050, 1, 1, 0
68316081, 0, 1, 0
68316108, 1, 1, 0
68316139, 0, 1, 0
68316173, 1, 1, 0
68316204, 0, 1, 0
68316251, 1, 1, 0
68316282, 0, 1, 0
68316309, 1, 1, 0
68316340, 0, 1, 0
68316367, 1, 1, 0
68316398, 0, 1, 0
68316425, 1, 1, 0
68316456, 0, 1, 0
68316483, 1, 1, 0
68316514, 0, 1, 0
68316542, 1, 1, 0
68316572, 0, 1, 0
68316600, 1, 1, 0
68316631, 0, 1, 0
68316658, 1, 1, 0
68316689, 0, 1, 0
68316723, 1, 1, 0
68316754, 0, 1, 0
68316800, 1, 1, 0
68316831, 0, 1, 0
68316858, 1, 1, 0
68316889, 0, 1, 0
68316917, 1, 1, 0
68316948, 0, 1, 0
68316975, 1, 1, 0
68317006, 0, 1, 0
68317033, 1, 1, 0
68317064, 0, 1, 0
68317091, 1, 1, 0
68317122, 0, 1, 0
68317149, 1, 1, 0
68317180, 0, 1, 0
68317207, 1, 1, 0
68317238, 0, 1, 0
68317273, 1, 1, 0
68317304, 0, 1, 0
68317350, 1, 1, 0
68317381, 0, 1, 0
68317408, 1, 1, 0
68317439, 0, 1, 0
68317467, 1, 1, 0
68317498, 0, 1, 0
68317525, 1, 1, 0
68317556, 0, 1, 0
68317583, 1, 1, 0
68317614, 0, 1, 0
68317641, 1, 1, 0
68317672, 0, 1, 0
68317699, 1, 1, 0
68317730, 0, 1, 0
68317758, 1, 1, 0
68317788, 0, 1, 0
68317823, 1, 1, 0
68317854, 0, 1, 0
68317900, 1, 1, 0
68317931, 0, 1, 0
68317958, 1, 1, 0
68317989, 0, 1, 0
68318016, 1, 1, 0
68318047, 0, 1, 0
68318074, 1, 1, 0
68318105, 0, 1, 0
68318133, 1, 1, 0
68318164, 0, 1, 0
68318191, 1, 1, 0
68318222, 0, 1, 0
68318249, 1, 1, 0
68318280, 0, 1, 0
68318307, 1, 1, 0
68318338, 0, 1, 0
68318372, 1, 1, 0
68318403, 0, 1, 0
68318450, 1, 1, 0
68318481, 0, 1, 0
68318508, 1, 1, 0
68318539, 0, 1, 0
68318566, 1, 1, 0
68318597, 0, 1, 0
68318624, 1, 1, 0
68318655, 0, 1, 0
68318682, 1, 1, 0
68318713, 0, 1, 0
68318740, 1, 1, 0
68318771, 0, 1, 0
68318798, 1, 1, 0
68318829, 0, 1, 0
68318857, 1, 1, 0
68318887, 0, 1, 0
68318922, 1, 1, 0
68318952, 0, 1, 0
68318999, 1, 1, 0
68319030, 0, 1, 0
68319057, 1, 1, 0
68319088, 0, 1, 0
68319115, 1, 1, 0
68319146, 0, 1, 0
68319173, 1, 1, 0
68319204, 0, 1, 0
68319231, 1, 1, 0
68319262, 0, 1, 0
68319290, 1, 1, 0
68319320, 0, 1, 0
68319348, 1, 1, 0
68319379, 0, 1, 0
68319406, 1, 1, 0
68319437, 0, 1, 0
68319471, 1, 1, 0
68319502, 0, 1, 0
68319548, 1, 1, 0
68319579, 0, 1, 0
68319607, 1, 1, 0
68319637, 0, 1, 0
68319665, 1, 1, 0
68319696, 0, 1, 0
68319723, 1, 1, 0
68319754, 0, 1, 0
68319781, 1, 1, 0
68319812, 0, 1, 0
68319839, 1, 1, 0
68319870, 0, 1, 0
68319898, 1, 1, 0
68319928, 0, 1, 0
68319956, 1, 1, 0
68319987, 0, 1, 0
68320021, 1, 1, 0
68320052, 0, 1, 0
68320098, 1, 1, 0
68320129, 0, 1, 0
68320156, 1, 1, 0
68320187, 0, 1, 0
68320215, 1, 1, 0
68320245, 0, 1, 0
68320273, 1, 1, 0
68320304, 0, 1, 0
68320331, 1, 1, 0
68320362, 0, 1, 0
68320389, 1, 1, 0
68320420, 0, 1, 0
68320447, 1, 1, 0
68320478, 0, 1, 0
68320505, 1, 1, 0
68320536, 0, 1, 0
68320570, 1, 1, 0
68320601, 0, 1, 0
68320648, 1, 1, 0
68320679, 0, 1, 0
68320706, 1, 1, 0
68320737, 0, 1, 0
68320764, 1, 1, 0
68320795, 0, 1, 0
68320822, 1, 1, 0
68320853, 0, 1, 0
68320880, 1, 1, 0
68320911, 0, 1, 0
68320939, 1, 1, 0
68320970, 0, 1, 0
68320997, 1, 1, 0
68321028, 0, 1, 0
68321055, 1, 1, 0
68321086, 0, 1, 0
68321120, 1, 1, 0
68321151, 0, 1, 0
68321198, 1, 1, 0
68321229, 0, 1, 0
68321256, 1, 1, 0
68321287, 0, 1, 0
68321314, 1, 1, 0
68321345, 0, 1, 0
68321372, 1, 1, 0
68321403, 0, 1, 0
68321430, 1, 1, 0
68321461, 0, 1, 0
68321489, 1, 1, 0
68321520, 0, 1, 0
68321547, 1, 1, 0
68321578, 0, 1, 0
68321605, 1, 1, 0
68321636, 0, 1, 0
68321670, 1, 1, 0
68321701, 0, 1, 0
68321748, 1, 1, 0
68321779, 0, 1, 0
68321806, 1, 1, 0
68321837, 0, 1, 0
68321864, 1, 1, 0
68321895, 0, 1, 0
68321922, 1, 1, 0
68321953, 0, 1, 0
68321980, 1, 1, 0
68322011, 0, 1, 0
68322039, 1, 1, 0
68322069, 0, 1, 0
68322097, 1, 1, 0
68322128, 0, 1, 0
68322155, 1, 1, 0
68322186, 0, 1, 0
68322220, 1, 1, 0
68322251, 0, 1, 0
68322297, 1, 1, 0
68322328, 0, 1, 0
68322356, 1, 1, 0
68322387, 0, 1, 0
68322414, 1, 1, 0
68322445, 0, 1, 0
68322472, 1, 1, 0
68322503, 0, 1, 0
68322530, 1, 1, 0
68322561, 0, 1, 0
68322588, 1, 1, 0
68322619, 0, 1, 0
68322646, 1, 1, 0
68322677, 0, 1, 0
68322705, 1, 1, 0
68322735, 0, 1, 0
68322770, 1, 1, 0
68322801, 0, 1, 0
68322847, 1, 1, 0
68322878, 0, 1, 0
68322905, 1, 1, 0
68322936, 0, 1, 0
68322964, 1, 1, 0
68322995, 0, 1, 0
68323022, 1, 1, 0
68323053, 0, 1, 0
68323080, 1, 1, 0
68323111, 0, 1, 0
68323138, 1, 1, 0
68323169, 0, 1, 0
68323196, 1, 1, 0
68323227, 0, 1, 0
68323254, 1, 1, 0
68323285, 0, 1, 0
68323320, 1, 1, 0
68323350, 0, 1, 0
68323397, 1, 1, 0
68323428, 0, 1, 0
68323455, 1, 1, 0
68323486, 0, 1, 0
68323513, 1, 1, 0
68323544, 0, 1, 0
68323571, 1, 1, 0
68323602, 0, 1, 0
68323630, 1, 1, 0
68323661, 0, 1, 0
68323688, 1, 1, 0
68323719, 0, 1, 0
68323746, 1, 1, 0
68323777, 0, 1, 0
68323804, 1, 1, 0
68323835, 0, 1, 0
68323869, 1, 1, 0
68323900, 0, 1, 0
68323947, 1, 1, 0
68323978, 0, 1, 0
68324005, 1, 1, 0
68324036, 0, 1, 0
68324063, 1, 1, 0
68324094, 0, 1, 0
68324121, 1, 1, 0
68324152, 0, 1, 0
68324179, 1, 1, 0
68324210, 0, 1, 0
68324238, 1, 1, 0
68324268, 0, 1, 0
68324296, 1, 1, 0
68324327, 0, 1, 0
68324354, 1, 1, 0
68324385, 0, 1, 0
68324419, 1, 1, 0
68324450, 0, 1, 0
68324496, 1, 1, 0
68324527, 0, 1, 0
68324555, 1, 1, 0
68324586, 0, 1, 0
68324613, 1, 1, 0
68324644, 0, 1, 0
68324671, 1, 1, 0
68324702, 0, 1, 0
68324729, 1, 1, 0
68324760, 0, 1, 0
68324787, 1, 1, 0
68324818, 0, 1, 0
68324845, 1, 1, 0
68324876, 0, 1, 0
68324904, 1, 1, 0
68324935, 0, 1, 0
68324969, 1, 1, 0
68325000, 0, 1, 0
68325046, 1, 1, 0
68325077, 0, 1, 0
68325105, 1, 1, 0
68325135, 0, 1, 0
68325163, 1, 1, 0
68325194, 0, 1, 0
68325221, 1, 1, 0
68325252, 0, 1, 0
68325279, 1, 1, 0
68325310, 0, 1, 0
68325337, 1, 1, 0
68325368, 0, 1, 0
68325395, 1, 1, 0
68325426, 0, 1, 0
68325454, 1, 1, 0
68325485, 0, 1, 0
68325519, 1, 1, 0
68325550, 0, 1, 0
68325596, 1, 1, 0
68325627, 0, 1, 0
68325654, 1, 1, 0
68325685, 0, 1, 0
68325713, 1, 1, 0
68325744, 0, 1, 0
68325771, 1, 1, 0
68325802, 0, 1, 0
68325829, 1, 1, 0
68325860, 0, 1, 0
68325887, 1, 1, 0
68325918, 0, 1, 0
68325945, 1, 1, 0
68325976, 0, 1, 0
68326003, 1, 1, 0
68326034, 0, 1, 0
68326069, 1, 1, 0
68326099, 0, 1, 0
68326146, 1, 1, 0
68326177, 0, 1, 0
68326204, 1, 1, 0
68326235, 0, 1, 0
68326262, 1, 1, 0
68326293, 0, 1, 0
68326320, 1, 1, 0
